Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
Exp. Ampl    Fit. Ampl    Diff        
7.26097e-05  2.08855e-05  -5.17242e-05  
5.92150e-05  1.97031e-05  -3.95119e-05  
2.29845e-05  1.74081e-05  -5.57635e-06  
-2.62523e-05  1.44045e-05  4.06568e-05  
-4.25922e-05  1.11622e-05  5.37544e-05  
-4.46998e-05  8.10110e-06  5.28009e-05  
-3.38613e-05  5.50640e-06  3.93677e-05  
-1.74527e-05  3.50524e-06  2.09580e-05  

Peak Nr:   492        Frequency (ppm):  0.02263    
Exp. Ampl    Fit. Ampl    Diff        
8.29913e-05  2.00097e-05  -6.29816e-05  
3.61986e-05  1.87523e-05  -1.74463e-05  
2.30818e-05  1.63365e-05  -6.74527e-06  
-2.67391e-05  1.32299e-05  3.99690e-05  
-4.72233e-05  9.95917e-06  5.71825e-05  
-4.51942e-05  6.96947e-06  5.21637e-05  
-3.26490e-05  4.53387e-06  3.71829e-05  
-1.71972e-05  2.74176e-06  1.99389e-05  

Peak Nr:   493        Frequency (ppm):  0.02410    
Exp. Ampl    Fit. Ampl    Diff        
7.98099e-05  2.34101e-05  -5.63999e-05  
4.41752e-05  2.18581e-05  -2.23171e-05  
1.12662e-05  1.88934e-05  7.62712e-06  
-1.87964e-05  1.51180e-05  3.39144e-05  
-3.86248e-05  1.11980e-05  4.98228e-05  
-3.94473e-05  7.67880e-06  4.71262e-05  
-2.39621e-05  4.87455e-06  2.88366e-05  
-2.03953e-05  2.86459e-06  2.32599e-05  

Peak Nr:   494        Frequency (ppm):  0.02557    
Exp. Ampl    Fit. Ampl    Diff        
8.12675e-05  2.65536e-05  -5.47140e-05  
4.98186e-05  2.46916e-05  -2.51271e-05  
1.47323e-05  2.11570e-05  6.42479e-06  
-2.42874e-05  1.67048e-05  4.09923e-05  
-4.04211e-05  1.21530e-05  5.25741e-05  
-3.75281e-05  8.14755e-06  4.56756e-05  
-2.32299e-05  5.03328e-06  2.82631e-05  
-1.58258e-05  2.86521e-06  1.86910e-05  

Peak Nr:   495        Frequency (ppm):  0.02703    
Exp. Ampl    Fit. Ampl    Diff        
8.10661e-05  2.95851e-05  -5.14810e-05  
4.80741e-05  2.73598e-05  -2.07143e-05  
1.81198e-05  2.31714e-05  5.05163e-06  
-2.23240e-05  1.79717e-05  4.02957e-05  
-3.79796e-05  1.27642e-05  5.07438e-05  
-3.70424e-05  8.30274e-06  4.53452e-05  
-2.02470e-05  4.94591e-06  2.51929e-05  
-1.27066e-05  2.69816e-06  1.54048e-05  

Peak Nr:   496        Frequency (ppm):  0.02868    
Exp. Ampl    Fit. Ampl    Diff        
9.56613e-05  5.26822e-05  -4.29791e-05  
7.21329e-05  4.81760e-05  -2.39568e-05  
2.96884e-05  3.98395e-05  1.01511e-05  
-6.09105e-06  2.97929e-05  3.58840e-05  
-2.87904e-05  2.01463e-05  4.89367e-05  
-3.22265e-05  1.23202e-05  4.45467e-05  
-2.02248e-05  6.81328e-06  2.70381e-05  
-1.51606e-05  3.40730e-06  1.85679e-05  

Peak Nr:   497        Frequency (ppm):  0.02978    
Exp. Ampl    Fit. Ampl    Diff        
9.92699e-05  6.14434e-05  -3.78265e-05  
7.99082e-05  5.55988e-05  -2.43094e-05  
3.27137e-05  4.49595e-05  1.22457e-05  
-5.04336e-06  3.24895e-05  3.75329e-05  
-2.72661e-05  2.09795e-05  4.82456e-05  
-2.94402e-05  1.21071e-05  4.15473e-05  
-1.90509e-05  6.24387e-06  2.52948e-05  
-1.00976e-05  2.87762e-06  1.29753e-05  

Peak Nr:   498        Frequency (ppm):  0.03143    
Exp. Ampl    Fit. Ampl    Diff        
7.98461e-05  3.40346e-05  -4.58115e-05  
5.43705e-05  3.13963e-05  -2.29742e-05  
1.80490e-05  2.64493e-05  8.40028e-06  
-1.52620e-05  2.03484e-05  3.56103e-05  
-3.22165e-05  1.42954e-05  4.65118e-05  
-3.43897e-05  9.17195e-06  4.35617e-05  
-2.16220e-05  5.37413e-06  2.69961e-05  
-1.17803e-05  2.87563e-06  1.46559e-05  

Peak Nr:   499        Frequency (ppm):  0.03290    
Exp. Ampl    Fit. Ampl    Diff        
7.57285e-05  3.22172e-05  -4.35112e-05  
5.07962e-05  2.97557e-05  -2.10405e-05  
1.40164e-05  2.51318e-05  1.11154e-05  
-9.80185e-06  1.94108e-05  2.92127e-05  
-2.92260e-05  1.37090e-05  4.29350e-05  
-2.77196e-05  8.85444e-06  3.65740e-05  
-2.50136e-05  5.22980e-06  3.02434e-05  
-1.27522e-05  2.82475e-06  1.55770e-05  

Peak Nr:   500        Frequency (ppm):  0.03455    
Exp. Ampl    Fit. Ampl    Diff        
7.51247e-05  3.25029e-05  -4.26218e-05  
5.03424e-05  3.01066e-05  -2.02358e-05  
2.10775e-05  2.55850e-05  4.50753e-06  
-1.43432e-05  1.99477e-05  3.42909e-05  
-2.62391e-05  1.42677e-05  4.05068e-05  
-2.73207e-05  9.36317e-06  3.66839e-05  
-2.09080e-05  5.63735e-06  2.65454e-05  
-1.57845e-05  3.11395e-06  1.88984e-05  

Peak Nr:   501        Frequency (ppm):  0.03584    
Exp. Ampl    Fit. Ampl    Diff        
7.37044e-05  3.11218e-05  -4.25826e-05  
4.53958e-05  2.86262e-05  -1.67696e-05  
1.67872e-05  2.39678e-05  7.18062e-06  
-1.52860e-05  1.82665e-05  3.35525e-05  
-2.92166e-05  1.26712e-05  4.18878e-05  
-2.57191e-05  8.00141e-06  3.37205e-05  
-2.43333e-05  4.59918e-06  2.89325e-05  
-8.68950e-06  2.40635e-06  1.10958e-05  

Peak Nr:   502        Frequency (ppm):  0.03730    
Exp. Ampl    Fit. Ampl    Diff        
6.88160e-05  2.96002e-05  -3.92158e-05  
4.79288e-05  2.71762e-05  -2.07526e-05  
1.16040e-05  2.26642e-05  1.10602e-05  
-1.33176e-05  1.71692e-05  3.04868e-05  
-3.12479e-05  1.18137e-05  4.30616e-05  
-2.83098e-05  7.38421e-06  3.56940e-05  
-1.78867e-05  4.19257e-06  2.20792e-05  
-7.87116e-06  2.16229e-06  1.00334e-05  

Peak Nr:   503        Frequency (ppm):  0.03895    
Exp. Ampl    Fit. Ampl    Diff        
6.57442e-05  2.96932e-05  -3.60511e-05  
4.78027e-05  2.73870e-05  -2.04158e-05  
1.60206e-05  2.30638e-05  7.04318e-06  
-8.80905e-06  1.77344e-05  2.65435e-05  
-2.85909e-05  1.24501e-05  4.10410e-05  
-2.70099e-05  7.98092e-06  3.49908e-05  
-1.84480e-05  4.67124e-06  2.31193e-05  
-9.96083e-06  2.49638e-06  1.24572e-05  

Peak Nr:   504        Frequency (ppm):  0.04042    
Exp. Ampl    Fit. Ampl    Diff        
7.12108e-05  3.51499e-05  -3.60608e-05  
4.99756e-05  3.21492e-05  -1.78264e-05  
1.86103e-05  2.65962e-05  7.98593e-06  
-1.64403e-05  1.99010e-05  3.63413e-05  
-2.25226e-05  1.34679e-05  3.59905e-05  
-2.15875e-05  8.24430e-06  2.98318e-05  
-1.25856e-05  4.56470e-06  1.71503e-05  
-1.05580e-05  2.28599e-06  1.28440e-05  

Peak Nr:   505        Frequency (ppm):  0.04189    
Exp. Ampl    Fit. Ampl    Diff        
7.12726e-05  3.59985e-05  -3.52741e-05  
4.83219e-05  3.29809e-05  -1.53410e-05  
2.38053e-05  2.73822e-05  3.57690e-06  
-9.54685e-06  2.06016e-05  3.01484e-05  
-2.57929e-05  1.40452e-05  3.98381e-05  
-2.59433e-05  8.67774e-06  3.46210e-05  
-1.31349e-05  4.85862e-06  1.79936e-05  
-1.07660e-05  2.46517e-06  1.32311e-05  

Peak Nr:   506        Frequency (ppm):  0.04335    
Exp. Ampl    Fit. Ampl    Diff        
6.27691e-05  3.32686e-05  -2.95005e-05  
5.15985e-05  3.04189e-05  -2.11796e-05  
1.68960e-05  2.51480e-05  8.25202e-06  
-7.04121e-06  1.87982e-05  2.58394e-05  
-2.40267e-05  1.27041e-05  3.67308e-05  
-2.64700e-05  7.76335e-06  3.42334e-05  
-1.82513e-05  4.28948e-06  2.25408e-05  
-5.69290e-06  2.14295e-06  7.83585e-06  

Peak Nr:   507        Frequency (ppm):  0.04500    
Exp. Ampl    Fit. Ampl    Diff        
6.87662e-05  3.06203e-05  -3.81459e-05  
4.79259e-05  2.82434e-05  -1.96825e-05  
1.55511e-05  2.37875e-05  8.23643e-06  
-1.45079e-05  1.82938e-05  3.28016e-05  
-2.47302e-05  1.28455e-05  3.75757e-05  
-2.07510e-05  8.23654e-06  2.89875e-05  
-1.84969e-05  4.82239e-06  2.33193e-05  
-1.24682e-05  2.57812e-06  1.50463e-05  

Peak Nr:   508        Frequency (ppm):  0.04629    
Exp. Ampl    Fit. Ampl    Diff        
6.78299e-05  3.34617e-05  -3.43682e-05  
4.79742e-05  3.08371e-05  -1.71370e-05  
2.15193e-05  2.59235e-05  4.40421e-06  
-8.27937e-06  1.98795e-05  2.81589e-05  
-2.18461e-05  1.39053e-05  3.57514e-05  
-2.29222e-05  8.87308e-06  3.17953e-05  
-1.66761e-05  5.16489e-06  2.18410e-05  
-1.31963e-05  2.74246e-06  1.59388e-05  

Peak Nr:   509        Frequency (ppm):  0.04775    
Exp. Ampl    Fit. Ampl    Diff        
6.60043e-05  3.98779e-05  -2.61264e-05  
4.99666e-05  3.60979e-05  -1.38687e-05  
2.30657e-05  2.92131e-05  6.14736e-06  
-3.73206e-06  2.11358e-05  2.48679e-05  
-1.68425e-05  1.36700e-05  3.05125e-05  
-2.33345e-05  7.90486e-06  3.12394e-05  
-1.42916e-05  4.08663e-06  1.83782e-05  
-5.71359e-06  1.88878e-06  7.60237e-06  

Peak Nr:   510        Frequency (ppm):  0.04940    
Exp. Ampl    Fit. Ampl    Diff        
6.83350e-05  3.98378e-05  -2.84971e-05  
5.24134e-05  3.62767e-05  -1.61366e-05  
2.31038e-05  2.97312e-05  6.62734e-06  
-5.10998e-06  2.19304e-05  2.70404e-05  
-1.37381e-05  1.45579e-05  2.82960e-05  
-2.77400e-05  8.69821e-06  3.64382e-05  
-1.40842e-05  4.67748e-06  1.87617e-05  
-8.48803e-06  2.26383e-06  1.07519e-05  

Peak Nr:   511        Frequency (ppm):  0.05069    
Exp. Ampl    Fit. Ampl    Diff        
7.00019e-05  3.74335e-05  -3.25685e-05  
4.97367e-05  3.42314e-05  -1.55053e-05  
1.66732e-05  2.83076e-05  1.16344e-05  
-1.95877e-06  2.11687e-05  2.31275e-05  
-1.19734e-05  1.43142e-05  2.62876e-05  
-2.84949e-05  8.75339e-06  3.72483e-05  
-1.91060e-05  4.84060e-06  2.39466e-05  
-1.23861e-05  2.42067e-06  1.48068e-05  

Peak Nr:   512        Frequency (ppm):  0.05215    
Exp. Ampl    Fit. Ampl    Diff        
6.64294e-05  3.26508e-05  -3.37786e-05  
4.49560e-05  2.98320e-05  -1.51239e-05  
1.49127e-05  2.46242e-05  9.71153e-06  
-1.01235e-05  1.83625e-05  2.84860e-05  
-1.82883e-05  1.23696e-05  3.06579e-05  
-2.45790e-05  7.52833e-06  3.21073e-05  
-1.81616e-05  4.13933e-06  2.23010e-05  
-6.98209e-06  2.05614e-06  9.03822e-06  

Peak Nr:   513        Frequency (ppm):  0.05380    
Exp. Ampl    Fit. Ampl    Diff        
6.61630e-05  3.51918e-05  -3.09712e-05  
4.41270e-05  3.21543e-05  -1.19726e-05  
2.12814e-05  2.65422e-05  5.26083e-06  
-6.85095e-06  1.97940e-05  2.66449e-05  
-2.00114e-05  1.33351e-05  3.33465e-05  
-1.50688e-05  8.11680e-06  2.31856e-05  
-1.55517e-05  4.46348e-06  2.00152e-05  
-1.02030e-05  2.21749e-06  1.24205e-05  

Peak Nr:   514        Frequency (ppm):  0.05509    
Exp. Ampl    Fit. Ampl    Diff        
6.57772e-05  3.92136e-05  -2.65636e-05  
5.30048e-05  3.55311e-05  -1.74738e-05  
1.69794e-05  2.88138e-05  1.18343e-05  
-3.53533e-06  2.09128e-05  2.44481e-05  
-1.98822e-05  1.35834e-05  3.34656e-05  
-1.65811e-05  7.89684e-06  2.44780e-05  
-1.18087e-05  4.10883e-06  1.59175e-05  
-8.16702e-06  1.91339e-06  1.00804e-05  

Peak Nr:   515        Frequency (ppm):  0.05674    
Exp. Ampl    Fit. Ampl    Diff        
6.85062e-05  3.80800e-05  -3.04263e-05  
4.75011e-05  3.45176e-05  -1.29835e-05  
2.04081e-05  2.80155e-05  7.60740e-06  
-1.09005e-05  2.03596e-05  3.12601e-05  
-2.06684e-05  1.32470e-05  3.39154e-05  
-1.46973e-05  7.71808e-06  2.24154e-05  
-8.55358e-06  4.02638e-06  1.25800e-05  
-9.82892e-06  1.88076e-06  1.17097e-05  

Peak Nr:   516        Frequency (ppm):  0.05802    
Exp. Ampl    Fit. Ampl    Diff        
6.99003e-05  3.96188e-05  -3.02815e-05  
4.76941e-05  3.57709e-05  -1.19232e-05  
1.74582e-05  2.87901e-05  1.13318e-05  
-7.36544e-06  2.06557e-05  2.80211e-05  
-1.81850e-05  1.32094e-05  3.13944e-05  
-1.65704e-05  7.53079e-06  2.41011e-05  
-8.22423e-06  3.82721e-06  1.20514e-05  
-9.11043e-06  1.73384e-06  1.08443e-05  

Peak Nr:   517        Frequency (ppm):  0.05967    
Exp. Ampl    Fit. Ampl    Diff        
6.44860e-05  4.01344e-05  -2.43516e-05  
4.97912e-05  3.61838e-05  -1.36074e-05  
1.91485e-05  2.90327e-05  9.88419e-06  
4.39486e-07  2.07317e-05  2.02922e-05  
-1.82291e-05  1.31740e-05  3.14032e-05  
-1.85166e-05  7.45088e-06  2.59675e-05  
-1.27765e-05  3.75035e-06  1.65268e-05  
-7.93477e-06  1.68001e-06  9.61477e-06  

Peak Nr:   518        Frequency (ppm):  0.06114    
Exp. Ampl    Fit. Ampl    Diff        
6.65582e-05  4.43169e-05  -2.22413e-05  
4.89880e-05  3.92801e-05  -9.70796e-06  
1.99505e-05  3.03970e-05  1.04465e-05  
-2.34736e-06  2.05375e-05  2.28848e-05  
-1.39977e-05  1.21136e-05  2.61113e-05  
-1.61130e-05  6.23867e-06  2.23517e-05  
-1.53409e-05  2.80522e-06  1.81461e-05  
-2.18604e-06  1.10128e-06  3.28732e-06  

Peak Nr:   519        Frequency (ppm):  0.06260    
Exp. Ampl    Fit. Ampl    Diff        
7.22618e-05  4.35537e-05  -2.87081e-05  
4.51915e-05  3.91928e-05  -5.99874e-06  
2.28041e-05  3.13215e-05  8.51739e-06  
-5.15868e-07  2.22298e-05  2.27456e-05  
-1.34089e-05  1.40102e-05  2.74192e-05  
-1.41584e-05  7.84224e-06  2.20006e-05  
-1.56073e-05  3.89845e-06  1.95057e-05  
-1.04530e-05  1.72107e-06  1.21741e-05  

Peak Nr:   520        Frequency (ppm):  0.06389    
Exp. Ampl    Fit. Ampl    Diff        
6.60667e-05  4.17945e-05  -2.42722e-05  
4.91741e-05  3.77927e-05  -1.13814e-05  
2.44173e-05  3.05158e-05  6.09844e-06  
1.19067e-06  2.20023e-05  2.08117e-05  
-1.74545e-05  1.41646e-05  3.16191e-05  
-1.57654e-05  8.14320e-06  2.39086e-05  
-9.85635e-06  4.18037e-06  1.40367e-05  
-1.08969e-05  1.91629e-06  1.28132e-05  

Peak Nr:   521        Frequency (ppm):  0.06572    
Exp. Ampl    Fit. Ampl    Diff        
6.80443e-05  4.31901e-05  -2.48541e-05  
4.97437e-05  3.87077e-05  -1.10360e-05  
2.19491e-05  3.06674e-05  8.71837e-06  
-3.76196e-06  2.14795e-05  2.52415e-05  
-1.77536e-05  1.32984e-05  3.10520e-05  
-1.26923e-05  7.27899e-06  1.99713e-05  
-1.14333e-05  3.52218e-06  1.49554e-05  
-5.41466e-06  1.50667e-06  6.92133e-06  

Peak Nr:   522        Frequency (ppm):  0.06700    
Exp. Ampl    Fit. Ampl    Diff        
6.89379e-05  4.15175e-05  -2.74204e-05  
4.78969e-05  3.74285e-05  -1.04684e-05  
2.40948e-05  3.00274e-05  5.93258e-06  
-5.20047e-06  2.14377e-05  2.66382e-05  
-1.81128e-05  1.36190e-05  3.17318e-05  
-1.55505e-05  7.69991e-06  2.32504e-05  
-1.77950e-05  3.87411e-06  2.16691e-05  
-4.81407e-06  1.73461e-06  6.54868e-06  

Peak Nr:   523        Frequency (ppm):  0.06847    
Exp. Ampl    Fit. Ampl    Diff        
6.08093e-05  3.31817e-05  -2.76276e-05  
4.51506e-05  3.05058e-05  -1.46448e-05  
2.90433e-05  2.55146e-05  -3.52870e-06  
-8.75465e-06  1.94141e-05  2.81688e-05  
-2.13076e-05  1.34381e-05  3.47457e-05  
-2.10151e-05  8.46256e-06  2.94777e-05  
-1.21826e-05  4.84829e-06  1.70309e-05  
-1.05266e-05  2.52696e-06  1.30535e-05  

Peak Nr:   524        Frequency (ppm):  0.07012    
Exp. Ampl    Fit. Ampl    Diff        
6.42875e-05  3.61654e-05  -2.81221e-05  
4.45764e-05  3.30662e-05  -1.15101e-05  
2.38186e-05  2.73342e-05  3.51561e-06  
-2.26020e-06  2.04295e-05  2.26897e-05  
-1.88692e-05  1.38040e-05  3.26732e-05  
-1.40445e-05  8.43355e-06  2.24781e-05  
-1.62432e-05  4.65849e-06  2.09017e-05  
-1.24999e-05  2.32653e-06  1.48264e-05  

Peak Nr:   525        Frequency (ppm):  0.07141    
Exp. Ampl    Fit. Ampl    Diff        
6.86843e-05  4.32995e-05  -2.53848e-05  
4.54766e-05  3.90412e-05  -6.43537e-06  
2.25579e-05  3.13320e-05  8.77406e-06  
6.03500e-06  2.23808e-05  1.63458e-05  
-1.26749e-05  1.42281e-05  2.69031e-05  
-1.52959e-05  8.05146e-06  2.33473e-05  
-1.24093e-05  4.05531e-06  1.64646e-05  
-7.04430e-06  1.81801e-06  8.86231e-06  

Peak Nr:   526        Frequency (ppm):  0.07287    
Exp. Ampl    Fit. Ampl    Diff        
6.68234e-05  4.31278e-05  -2.36956e-05  
4.83649e-05  3.85741e-05  -9.79084e-06  
2.07839e-05  3.04312e-05  9.64732e-06  
1.54860e-06  2.11751e-05  1.96265e-05  
-1.57316e-05  1.29950e-05  2.87266e-05  
-1.95674e-05  7.03464e-06  2.66020e-05  
-1.18364e-05  3.35886e-06  1.51952e-05  
-4.43711e-06  1.41458e-06  5.85169e-06  

Peak Nr:   527        Frequency (ppm):  0.07452    
Exp. Ampl    Fit. Ampl    Diff        
6.45434e-05  4.59622e-05  -1.85813e-05  
4.91991e-05  4.04601e-05  -8.73900e-06  
2.47747e-05  3.08575e-05  6.08286e-06  
-5.80673e-06  2.03894e-05  2.61961e-05  
-1.19968e-05  1.16710e-05  2.36678e-05  
-1.35934e-05  5.78834e-06  1.93817e-05  
-1.06508e-05  2.48720e-06  1.31380e-05  
1.59843e-06  9.25920e-07  -6.72513e-07  

Peak Nr:   528        Frequency (ppm):  0.07599    
Exp. Ampl    Fit. Ampl    Diff        
6.52407e-05  4.95649e-05  -1.56758e-05  
4.69136e-05  4.24908e-05  -4.42275e-06  
2.36398e-05  3.06324e-05  6.99259e-06  
-3.80182e-06  1.85709e-05  2.23727e-05  
-1.09047e-05  9.46655e-06  2.03712e-05  
-1.40512e-05  4.05845e-06  1.81096e-05  
-9.18213e-06  1.46317e-06  1.06453e-05  
-3.97721e-07  4.43602e-07  8.41322e-07  

Peak Nr:   529        Frequency (ppm):  0.07727    
Exp. Ampl    Fit. Ampl    Diff        
6.49698e-05  4.17081e-05  -2.32617e-05  
4.87817e-05  3.73884e-05  -1.13933e-05  
1.89314e-05  2.96371e-05  1.07057e-05  
-2.48956e-06  2.07740e-05  2.32635e-05  
-1.16977e-05  1.28749e-05  2.45726e-05  
-1.46578e-05  7.05645e-06  2.17143e-05  
-1.19657e-05  3.41988e-06  1.53855e-05  
-5.50449e-06  1.46561e-06  6.97010e-06  

Peak Nr:   530        Frequency (ppm):  0.07874    
Exp. Ampl    Fit. Ampl    Diff        
5.72061e-05  4.10705e-05  -1.61356e-05  
4.98689e-05  3.69734e-05  -1.28956e-05  
2.27134e-05  2.95737e-05  6.86024e-06  
4.56745e-06  2.10173e-05  1.64499e-05  
-1.14713e-05  1.32699e-05  2.47412e-05  
-1.15357e-05  7.44466e-06  1.89804e-05  
-7.27540e-06  3.71089e-06  1.09863e-05  
-7.01765e-06  1.64350e-06  8.66115e-06  

Peak Nr:   531        Frequency (ppm):  0.08057    
Exp. Ampl    Fit. Ampl    Diff        
6.50465e-05  4.67413e-05  -1.83052e-05  
4.81108e-05  4.11799e-05  -6.93093e-06  
2.49094e-05  3.14616e-05  6.55218e-06  
1.41539e-06  2.08442e-05  1.94289e-05  
-1.59575e-05  1.19745e-05  2.79320e-05  
-9.99386e-06  5.96585e-06  1.59597e-05  
-1.09506e-05  2.57751e-06  1.35281e-05  
-2.41756e-06  9.65690e-07  3.38325e-06  

Peak Nr:   532        Frequency (ppm):  0.08167    
Exp. Ampl    Fit. Ampl    Diff        
6.62108e-05  4.33909e-05  -2.28198e-05  
4.55251e-05  3.85962e-05  -6.92882e-06  
2.15961e-05  3.00942e-05  8.49817e-06  
-3.73730e-06  2.05690e-05  2.43063e-05  
-1.13916e-05  1.23223e-05  2.37139e-05  
-1.16145e-05  6.47139e-06  1.80859e-05  
-8.07949e-06  2.97917e-06  1.10587e-05  
-5.00227e-06  1.20222e-06  6.20449e-06  

Peak Nr:   533        Frequency (ppm):  0.08332    
Exp. Ampl    Fit. Ampl    Diff        
6.35425e-05  4.22783e-05  -2.12642e-05  
4.45288e-05  3.78347e-05  -6.69413e-06  
2.51919e-05  2.98820e-05  4.69014e-06  
-1.25701e-06  2.08294e-05  2.20864e-05  
-9.15282e-06  1.28130e-05  2.19658e-05  
-1.73347e-05  6.95667e-06  2.42913e-05  
-5.29912e-06  3.33350e-06  8.63262e-06  
-9.54834e-06  1.40977e-06  1.09581e-05  

Peak Nr:   534        Frequency (ppm):  0.08497    
Exp. Ampl    Fit. Ampl    Diff        
6.22866e-05  4.96150e-05  -1.26716e-05  
4.99546e-05  4.31318e-05  -6.82283e-06  
2.35762e-05  3.20307e-05  8.45447e-06  
1.73292e-06  2.03199e-05  1.85870e-05  
-4.21194e-06  1.10106e-05  1.52225e-05  
-4.73243e-06  5.09712e-06  9.82954e-06  
-3.32666e-06  2.01569e-06  5.34235e-06  
-5.17562e-06  6.80942e-07  5.85656e-06  

Peak Nr:   535        Frequency (ppm):  0.08626    
Exp. Ampl    Fit. Ampl    Diff        
6.66522e-05  5.22758e-05  -1.43764e-05  
5.30855e-05  4.56819e-05  -7.40363e-06  
2.65201e-05  3.43016e-05  7.78154e-06  
1.78723e-06  2.21316e-05  2.03444e-05  
-6.58055e-06  1.22684e-05  1.88490e-05  
-6.06629e-06  5.84426e-06  1.19106e-05  
-2.27007e-06  2.39220e-06  4.66228e-06  
-8.53749e-06  8.41384e-07  9.37888e-06  

Peak Nr:   536        Frequency (ppm):  0.08772    
Exp. Ampl    Fit. Ampl    Diff        
6.58312e-05  5.03396e-05  -1.54916e-05  
4.89260e-05  4.38812e-05  -5.04484e-06  
2.48106e-05  3.27767e-05  7.96613e-06  
3.07668e-06  2.09783e-05  1.79016e-05  
-7.80638e-06  1.15038e-05  1.93102e-05  
-9.81618e-06  5.40595e-06  1.52221e-05  
-1.69250e-06  2.17681e-06  3.86930e-06  
-5.76945e-06  7.51079e-07  6.52053e-06  

Peak Nr:   537        Frequency (ppm):  0.08937    
Exp. Ampl    Fit. Ampl    Diff        
6.92575e-05  5.54155e-05  -1.38420e-05  
5.00180e-05  4.68159e-05  -3.20214e-06  
2.06726e-05  3.27164e-05  1.20438e-05  
7.10658e-06  1.89126e-05  1.18060e-05  
-1.17064e-05  9.04238e-06  2.07488e-05  
-1.30708e-05  3.57664e-06  1.66474e-05  
-6.19211e-06  1.17025e-06  7.36236e-06  
-2.31015e-07  3.16734e-07  5.47749e-07  

Peak Nr:   538        Frequency (ppm):  0.09102    
Exp. Ampl    Fit. Ampl    Diff        
7.76915e-05  6.53151e-05  -1.23765e-05  
5.42930e-05  5.48075e-05  5.14438e-07  
3.23595e-05  3.77550e-05  5.39558e-06  
5.33498e-06  2.13511e-05  1.60161e-05  
-4.54727e-06  9.91078e-06  1.44580e-05  
-9.69329e-06  3.77707e-06  1.34704e-05  
-1.50828e-06  1.18171e-06  2.69000e-06  
1.01687e-06  3.03514e-07  -7.13357e-07  

Peak Nr:   539        Frequency (ppm):  0.09194    
Exp. Ampl    Fit. Ampl    Diff        
7.75449e-05  6.61982e-05  -1.13467e-05  
6.05577e-05  5.62933e-05  -4.26435e-06  
3.28123e-05  3.98919e-05  7.07962e-06  
6.70730e-06  2.35575e-05  1.68502e-05  
-4.66905e-06  1.15912e-05  1.62603e-05  
-7.37924e-06  4.75328e-06  1.21325e-05  
-7.17795e-06  1.62433e-06  8.80228e-06  
7.82312e-07  4.62563e-07  -3.19749e-07  

Peak Nr:   540        Frequency (ppm):  0.09707    
Exp. Ampl    Fit. Ampl    Diff        
4.62929e-04  4.61968e-04  -9.60981e-07  
4.12149e-04  4.12490e-04  3.40925e-07  
3.22174e-04  3.24241e-04  2.06754e-06  
2.26584e-04  2.24377e-04  -2.20721e-06  
1.35439e-04  1.36678e-04  1.23893e-06  
7.37618e-05  7.33007e-05  -4.61135e-07  
3.47281e-05  3.46075e-05  -1.20604e-07  
1.49624e-05  1.43843e-05  -5.78159e-07  

Peak Nr:   541        Frequency (ppm):  0.10276    
Exp. Ampl    Fit. Ampl    Diff        
7.44756e-05  6.13707e-05  -1.31049e-05  
5.98455e-05  5.33469e-05  -6.49861e-06  
3.28989e-05  3.96099e-05  6.71105e-06  
4.99076e-06  2.51214e-05  2.01307e-05  
-3.47460e-06  1.36075e-05  1.70821e-05  
-4.32857e-06  6.29648e-06  1.06251e-05  
-4.49764e-06  2.48865e-06  6.98629e-06  
-6.03832e-06  8.40187e-07  6.87851e-06  

Peak Nr:   542        Frequency (ppm):  0.10386    
Exp. Ampl    Fit. Ampl    Diff        
7.12361e-05  5.35164e-05  -1.77197e-05  
5.71322e-05  4.68423e-05  -1.02899e-05  
1.99254e-05  3.52949e-05  1.53695e-05  
1.48415e-06  2.28934e-05  2.14092e-05  
-5.75311e-06  1.27815e-05  1.85346e-05  
-6.91094e-06  6.14348e-06  1.30544e-05  
-3.46868e-06  2.54197e-06  6.01065e-06  
-8.77176e-06  9.05421e-07  9.67718e-06  

Peak Nr:   543        Frequency (ppm):  0.10551    
Exp. Ampl    Fit. Ampl    Diff        
6.71122e-05  4.54479e-05  -2.16643e-05  
5.16632e-05  4.03556e-05  -1.13075e-05  
1.48386e-05  3.13500e-05  1.65114e-05  
1.83108e-06  2.13065e-05  1.94754e-05  
-9.49042e-06  1.26674e-05  2.21578e-05  
-1.38528e-05  6.58926e-06  2.04421e-05  
-5.75705e-06  2.99868e-06  8.75572e-06  
-7.03622e-06  1.19389e-06  8.23011e-06  

Peak Nr:   544        Frequency (ppm):  0.10698    
Exp. Ampl    Fit. Ampl    Diff        
6.90548e-05  4.96171e-05  -1.94377e-05  
5.31336e-05  4.39812e-05  -9.15241e-06  
2.11212e-05  3.40407e-05  1.29195e-05  
